order_id,order_date,order_month,order_total,is_discounted,category,customer_id,acquisition_channel,country,signup_date,cohort_month,months_since_signup,is_first_order
4526,2024-05-15,2024-05,141.74,1,Beauty,2467,Referral,CA,2024-05-15,2024-05,0,1
4527,2024-11-06,2024-11,159.63,0,Home,2467,Referral,CA,2024-05-15,2024-05,6,0
4528,2024-11-01,2024-11,368.74,0,Apparel,2468,Organic,US,2024-11-01,2024-11,0,1
4529,2024-12-01,2024-12,292.05,0,Home,2468,Organic,US,2024-11-01,2024-11,1,0
4530,2025-03-01,2025-03,144.08,1,Beauty,2468,Organic,US,2024-11-01,2024-11,4,0
4531,2024-01-13,2024-01,157.68,0,Electronics,2469,Paid Search,CA,2024-01-13,2024-01,0,1
4532,2024-04-12,2024-04,24.1,0,Outdoor,2469,Paid Search,CA,2024-01-13,2024-01,3,0
4533,2024-04-30,2024-04,104.06,0,Apparel,2469,Paid Search,CA,2024-01-13,2024-01,3,0
4534,2024-04-06,2024-04,43.47,0,Apparel,2470,Organic,US,2024-04-06,2024-04,0,1
4535,2025-02-05,2025-02,87.28,0,Outdoor,2471,Paid Social,AU,2025-02-05,2025-02,0,1
4536,2024-02-14,2024-02,177.86,0,Beauty,2472,Organic,CA,2024-02-14,2024-02,0,1
4537,2024-07-05,2024-07,27.13,1,Electronics,2473,Discount,UK,2024-07-05,2024-07,0,1
4538,2024-04-03,2024-04,312.58,0,Outdoor,2474,Organic,US,2024-04-03,2024-04,0,1
4539,2024-04-06,2024-04,94.37,0,Outdoor,2474,Organic,US,2024-04-03,2024-04,0,0
4540,2024-08-17,2024-08,69.22,0,Beauty,2474,Organic,US,2024-04-03,2024-04,4,0
4541,2024-11-09,2024-11,239.74,0,Beauty,2474,Organic,US,2024-04-03,2024-04,7,0
4542,2024-02-17,2024-02,256.71,0,Electronics,2475,Paid Social,CA,2024-02-17,2024-02,0,1
4543,2024-07-18,2024-07,65.87,0,Home,2475,Paid Social,CA,2024-02-17,2024-02,5,0
4544,2024-07-09,2024-07,45.69,0,Outdoor,2476,Organic,US,2024-07-09,2024-07,0,1
4545,2024-08-09,2024-08,23.35,0,Electronics,2476,Organic,US,2024-07-09,2024-07,1,0
4546,2024-08-22,2024-08,121.64,0,Electronics,2477,Organic,UK,2024-08-22,2024-08,0,1
4547,2025-01-17,2025-01,152.32,0,Electronics,2477,Organic,UK,2024-08-22,2024-08,5,0
4548,2024-03-20,2024-03,34.23,0,Electronics,2478,Paid Search,UK,2024-03-20,2024-03,0,1
4549,2024-02-05,2024-02,56.06,1,Beauty,2479,Paid Social,UK,2024-02-05,2024-02,0,1
4550,2024-03-17,2024-03,34.66,0,Outdoor,2479,Paid Social,UK,2024-02-05,2024-02,1,0
4551,2024-03-24,2024-03,324.53,0,Electronics,2479,Paid Social,UK,2024-02-05,2024-02,1,0
4552,2024-04-27,2024-04,69.62,0,Outdoor,2479,Paid Social,UK,2024-02-05,2024-02,2,0
4553,2024-03-01,2024-03,96.18,1,Electronics,2480,Discount,AU,2024-03-01,2024-03,0,1
4554,2024-10-20,2024-10,124.53,0,Outdoor,2481,Organic,US,2024-10-20,2024-10,0,1
4555,2025-03-13,2025-03,55.56,0,Apparel,2481,Organic,US,2024-10-20,2024-10,5,0
4556,2025-01-22,2025-01,53.43,1,Home,2482,Organic,CA,2025-01-22,2025-01,0,1
4557,2025-10-28,2025-10,257.74,0,Apparel,2482,Organic,CA,2025-01-22,2025-01,9,0
4558,2024-03-22,2024-03,100.24,0,Beauty,2483,Paid Search,US,2024-03-22,2024-03,0,1
4559,2024-03-26,2024-03,74.67,0,Apparel,2483,Paid Search,US,2024-03-22,2024-03,0,0
4560,2024-07-08,2024-07,60.72,0,Apparel,2483,Paid Search,US,2024-03-22,2024-03,4,0
4561,2024-05-24,2024-05,153.64,0,Home,2484,Paid Search,US,2024-05-24,2024-05,0,1
4562,2024-06-03,2024-06,49.79,1,Outdoor,2485,Discount,US,2024-06-03,2024-06,0,1
4563,2024-06-11,2024-06,58.33,1,Apparel,2486,Discount,US,2024-06-11,2024-06,0,1
4564,2024-04-19,2024-04,80.88,1,Apparel,2487,Discount,US,2024-04-19,2024-04,0,1
4565,2024-01-25,2024-01,36.13,1,Home,2488,Organic,UK,2024-01-25,2024-01,0,1
4566,2024-08-24,2024-08,273.85,0,Apparel,2489,Paid Search,US,2024-08-24,2024-08,0,1
4567,2024-10-31,2024-10,275.63,0,Apparel,2489,Paid Search,US,2024-08-24,2024-08,2,0
4568,2024-06-09,2024-06,214.44,0,Home,2490,Referral,US,2024-06-09,2024-06,0,1
4569,2024-06-03,2024-06,35.94,0,Apparel,2491,Paid Search,CA,2024-06-03,2024-06,0,1
4570,2024-08-04,2024-08,118.22,1,Beauty,2491,Paid Search,CA,2024-06-03,2024-06,2,0
4571,2024-08-13,2024-08,23.6,0,Beauty,2491,Paid Search,CA,2024-06-03,2024-06,2,0
4572,2024-10-09,2024-10,100.45,0,Electronics,2491,Paid Search,CA,2024-06-03,2024-06,4,0
4573,2024-04-29,2024-04,31.64,0,Outdoor,2492,Paid Social,UK,2024-04-29,2024-04,0,1
4574,2025-02-22,2025-02,16.3,0,Home,2493,Organic,US,2025-02-22,2025-02,0,1
4575,2024-10-01,2024-10,166.48,0,Apparel,2494,Paid Search,US,2024-10-01,2024-10,0,1
4576,2024-12-28,2024-12,64.01,0,Beauty,2494,Paid Search,US,2024-10-01,2024-10,2,0
4577,2024-07-07,2024-07,32.41,1,Apparel,2495,Discount,CA,2024-07-07,2024-07,0,1
4578,2024-07-14,2024-07,78.01,0,Home,2495,Discount,CA,2024-07-07,2024-07,0,0
4579,2024-04-02,2024-04,218.28,1,Beauty,2496,Organic,US,2024-04-02,2024-04,0,1
4580,2024-05-21,2024-05,255.63,0,Home,2496,Organic,US,2024-04-02,2024-04,1,0
4581,2024-08-17,2024-08,89.11,0,Home,2496,Organic,US,2024-04-02,2024-04,4,0
4582,2024-12-26,2024-12,110.0,1,Outdoor,2497,Discount,CA,2024-12-26,2024-12,0,1
4583,2025-01-23,2025-01,106.84,0,Beauty,2497,Discount,CA,2024-12-26,2024-12,1,0
4584,2025-02-03,2025-02,73.95,0,Apparel,2498,Paid Search,CA,2025-02-03,2025-02,0,1
4585,2025-06-11,2025-06,150.54,0,Home,2498,Paid Search,CA,2025-02-03,2025-02,4,0
4586,2025-07-16,2025-07,78.01,1,Apparel,2498,Paid Search,CA,2025-02-03,2025-02,5,0
4587,2024-01-15,2024-01,136.11,0,Electronics,2499,Organic,US,2024-01-15,2024-01,0,1
4588,2024-03-15,2024-03,202.48,0,Apparel,2499,Organic,US,2024-01-15,2024-01,2,0
4589,2025-02-22,2025-02,233.84,0,Home,2500,Organic,CA,2025-02-22,2025-02,0,1
4590,2025-05-08,2025-05,57.0,0,Beauty,2500,Organic,CA,2025-02-22,2025-02,3,0
4591,2025-06-30,2025-06,122.07,0,Outdoor,2500,Organic,CA,2025-02-22,2025-02,4,0
4592,2024-11-10,2024-11,136.32,0,Beauty,2501,Organic,UK,2024-11-10,2024-11,0,1
4593,2024-02-14,2024-02,29.58,0,Beauty,2502,Paid Search,UK,2024-02-14,2024-02,0,1
4594,2024-12-04,2024-12,331.52,0,Apparel,2503,Organic,US,2024-12-04,2024-12,0,1
4595,2025-02-07,2025-02,351.36,0,Apparel,2503,Organic,US,2024-12-04,2024-12,2,0
4596,2024-02-18,2024-02,45.44,0,Apparel,2504,Paid Social,CA,2024-02-18,2024-02,0,1
4597,2024-01-23,2024-01,156.31,1,Apparel,2505,Discount,CA,2024-01-23,2024-01,0,1
4598,2024-02-17,2024-02,53.56,0,Electronics,2505,Discount,CA,2024-01-23,2024-01,1,0
4599,2024-02-21,2024-02,116.85,0,Outdoor,2506,Paid Search,AU,2024-02-21,2024-02,0,1
4600,2024-03-06,2024-03,93.91,0,Home,2506,Paid Search,AU,2024-02-21,2024-02,1,0
4601,2024-03-27,2024-03,162.52,0,Outdoor,2506,Paid Search,AU,2024-02-21,2024-02,1,0
4602,2024-04-05,2024-04,126.56,1,Apparel,2506,Paid Search,AU,2024-02-21,2024-02,2,0
4603,2024-07-25,2024-07,22.04,0,Apparel,2507,Organic,US,2024-07-25,2024-07,0,1
4604,2024-10-05,2024-10,57.76,0,Electronics,2508,Paid Search,US,2024-10-05,2024-10,0,1
4605,2024-07-02,2024-07,48.33,0,Apparel,2509,Referral,US,2024-07-02,2024-07,0,1
4606,2025-01-07,2025-01,57.94,0,Beauty,2509,Referral,US,2024-07-02,2024-07,6,0
4607,2024-02-24,2024-02,35.97,0,Outdoor,2510,Paid Social,US,2024-02-24,2024-02,0,1
4608,2024-03-23,2024-03,113.04,1,Apparel,2510,Paid Social,US,2024-02-24,2024-02,1,0
4609,2024-03-30,2024-03,23.64,0,Home,2511,Organic,US,2024-03-30,2024-03,0,1
4610,2025-01-18,2025-01,19.94,0,Home,2512,Paid Social,US,2025-01-18,2025-01,0,1
4611,2025-02-01,2025-02,140.09,0,Apparel,2512,Paid Social,US,2025-01-18,2025-01,1,0
4612,2025-03-09,2025-03,21.72,0,Electronics,2513,Paid Search,CA,2025-03-09,2025-03,0,1
4613,2025-05-08,2025-05,214.32,0,Beauty,2513,Paid Search,CA,2025-03-09,2025-03,2,0
4614,2024-12-05,2024-12,83.81,1,Outdoor,2514,Paid Search,US,2024-12-05,2024-12,0,1
4615,2024-02-16,2024-02,104.61,0,Home,2515,Organic,US,2024-02-16,2024-02,0,1
4616,2024-08-30,2024-08,110.7,0,Apparel,2515,Organic,US,2024-02-16,2024-02,6,0
4617,2025-01-03,2025-01,109.18,1,Electronics,2516,Discount,US,2025-01-03,2025-01,0,1
4618,2024-11-07,2024-11,410.15,1,Electronics,2517,Organic,CA,2024-11-07,2024-11,0,1
4619,2024-11-10,2024-11,87.09,1,Home,2517,Organic,CA,2024-11-07,2024-11,0,0
4620,2024-08-24,2024-08,58.81,0,Electronics,2518,Organic,US,2024-08-24,2024-08,0,1
4621,2024-09-17,2024-09,49.54,0,Beauty,2518,Organic,US,2024-08-24,2024-08,1,0
4622,2024-11-20,2024-11,222.8,0,Apparel,2518,Organic,US,2024-08-24,2024-08,3,0
4623,2024-03-05,2024-03,178.04,0,Home,2519,Organic,US,2024-03-05,2024-03,0,1
4624,2025-03-24,2025-03,126.41,1,Beauty,2520,Paid Social,CA,2025-03-24,2025-03,0,1
4625,2025-04-17,2025-04,80.3,0,Beauty,2520,Paid Social,CA,2025-03-24,2025-03,1,0
4626,2024-07-18,2024-07,321.77,1,Apparel,2521,Paid Search,AU,2024-07-18,2024-07,0,1
4627,2024-01-20,2024-01,65.84,0,Apparel,2522,Organic,UK,2024-01-20,2024-01,0,1
4628,2024-01-23,2024-01,35.18,0,Electronics,2522,Organic,UK,2024-01-20,2024-01,0,0
4629,2024-06-26,2024-06,168.04,0,Home,2522,Organic,UK,2024-01-20,2024-01,5,0
4630,2024-04-04,2024-04,38.23,0,Electronics,2523,Paid Search,US,2024-04-04,2024-04,0,1
4631,2024-04-07,2024-04,45.28,0,Home,2523,Paid Search,US,2024-04-04,2024-04,0,0
4632,2024-06-29,2024-06,83.18,0,Beauty,2524,Paid Social,US,2024-06-29,2024-06,0,1
4633,2024-01-29,2024-01,51.69,0,Beauty,2525,Organic,US,2024-01-29,2024-01,0,1
4634,2024-05-25,2024-05,80.0,1,Home,2526,Discount,US,2024-05-25,2024-05,0,1
4635,2024-07-29,2024-07,67.54,0,Home,2527,Paid Search,US,2024-07-29,2024-07,0,1
4636,2024-09-26,2024-09,43.96,0,Home,2527,Paid Search,US,2024-07-29,2024-07,2,0
4637,2025-03-02,2025-03,321.02,0,Electronics,2528,Organic,CA,2025-03-02,2025-03,0,1
4638,2024-02-08,2024-02,51.02,1,Apparel,2529,Discount,US,2024-02-08,2024-02,0,1
4639,2024-09-16,2024-09,86.58,1,Beauty,2530,Referral,AU,2024-09-16,2024-09,0,1
4640,2025-02-16,2025-02,163.3,0,Outdoor,2531,Paid Search,CA,2025-02-16,2025-02,0,1
4641,2025-03-09,2025-03,59.3,0,Home,2531,Paid Search,CA,2025-02-16,2025-02,1,0
4642,2024-12-28,2024-12,59.96,1,Home,2532,Discount,CA,2024-12-28,2024-12,0,1
4643,2025-01-31,2025-01,57.67,0,Apparel,2532,Discount,CA,2024-12-28,2024-12,1,0
4644,2025-02-20,2025-02,52.02,0,Electronics,2533,Paid Search,CA,2025-02-20,2025-02,0,1
4645,2025-04-26,2025-04,72.51,0,Home,2533,Paid Search,CA,2025-02-20,2025-02,2,0
4646,2025-05-19,2025-05,58.78,0,Apparel,2533,Paid Search,CA,2025-02-20,2025-02,3,0
4647,2024-03-17,2024-03,77.93,0,Home,2534,Paid Search,CA,2024-03-17,2024-03,0,1
4648,2024-12-26,2024-12,34.51,1,Electronics,2535,Discount,UK,2024-12-26,2024-12,0,1
4649,2025-02-17,2025-02,126.03,0,Beauty,2535,Discount,UK,2024-12-26,2024-12,2,0
4650,2025-03-16,2025-03,263.47,0,Apparel,2536,Referral,US,2025-03-16,2025-03,0,1
4651,2025-04-08,2025-04,70.78,0,Home,2536,Referral,US,2025-03-16,2025-03,1,0
4652,2024-05-26,2024-05,297.34,0,Outdoor,2537,Organic,US,2024-05-26,2024-05,0,1
4653,2024-10-26,2024-10,132.06,0,Home,2537,Organic,US,2024-05-26,2024-05,5,0
4654,2024-08-12,2024-08,60.37,0,Home,2538,Paid Social,US,2024-08-12,2024-08,0,1
4655,2024-08-29,2024-08,123.17,0,Outdoor,2538,Paid Social,US,2024-08-12,2024-08,0,0
4656,2024-08-26,2024-08,446.82,0,Apparel,2539,Paid Search,US,2024-08-26,2024-08,0,1
4657,2024-09-05,2024-09,97.58,0,Electronics,2539,Paid Search,US,2024-08-26,2024-08,1,0
4658,2024-08-10,2024-08,102.0,0,Beauty,2540,Organic,US,2024-08-10,2024-08,0,1
4659,2024-10-06,2024-10,384.79,0,Electronics,2540,Organic,US,2024-08-10,2024-08,2,0
4660,2024-12-24,2024-12,349.77,1,Apparel,2540,Organic,US,2024-08-10,2024-08,4,0
4661,2024-05-10,2024-05,139.32,1,Beauty,2541,Discount,US,2024-05-10,2024-05,0,1
4662,2025-03-12,2025-03,61.77,0,Electronics,2542,Paid Social,AU,2025-03-12,2025-03,0,1
4663,2025-04-23,2025-04,116.73,1,Home,2542,Paid Social,AU,2025-03-12,2025-03,1,0
4664,2025-03-06,2025-03,132.33,0,Home,2543,Paid Social,US,2025-03-06,2025-03,0,1
4665,2025-04-18,2025-04,198.38,0,Apparel,2543,Paid Social,US,2025-03-06,2025-03,1,0
4666,2024-06-20,2024-06,290.41,1,Apparel,2544,Paid Social,CA,2024-06-20,2024-06,0,1
4667,2024-12-28,2024-12,539.38,0,Apparel,2545,Paid Social,UK,2024-12-28,2024-12,0,1
4668,2024-06-27,2024-06,39.38,0,Electronics,2546,Organic,CA,2024-06-27,2024-06,0,1
4669,2024-10-25,2024-10,63.01,0,Beauty,2546,Organic,CA,2024-06-27,2024-06,4,0
4670,2024-12-23,2024-12,42.46,1,Beauty,2547,Discount,CA,2024-12-23,2024-12,0,1
4671,2025-02-02,2025-02,28.06,0,Beauty,2547,Discount,CA,2024-12-23,2024-12,2,0
4672,2024-09-20,2024-09,49.85,0,Electronics,2548,Paid Social,US,2024-09-20,2024-09,0,1
4673,2025-03-16,2025-03,118.65,0,Home,2548,Paid Social,US,2024-09-20,2024-09,6,0
4674,2024-07-30,2024-07,49.96,0,Electronics,2549,Paid Social,UK,2024-07-30,2024-07,0,1
4675,2024-08-03,2024-08,19.67,1,Electronics,2549,Paid Social,UK,2024-07-30,2024-07,1,0
4676,2024-09-30,2024-09,160.27,1,Electronics,2549,Paid Social,UK,2024-07-30,2024-07,2,0
4677,2024-02-27,2024-02,222.69,0,Beauty,2550,Paid Search,US,2024-02-27,2024-02,0,1
4678,2024-10-21,2024-10,214.79,0,Outdoor,2551,Organic,US,2024-10-21,2024-10,0,1
4679,2024-05-24,2024-05,260.22,0,Beauty,2552,Organic,US,2024-05-24,2024-05,0,1
4680,2024-06-20,2024-06,38.24,0,Apparel,2552,Organic,US,2024-05-24,2024-05,1,0
4681,2024-06-26,2024-06,62.29,0,Beauty,2552,Organic,US,2024-05-24,2024-05,1,0
4682,2024-04-07,2024-04,109.22,0,Electronics,2553,Paid Search,US,2024-04-07,2024-04,0,1
4683,2024-05-14,2024-05,266.22,1,Beauty,2553,Paid Search,US,2024-04-07,2024-04,1,0
4684,2024-03-27,2024-03,152.44,0,Home,2554,Organic,US,2024-03-27,2024-03,0,1
4685,2024-05-10,2024-05,212.57,1,Apparel,2554,Organic,US,2024-03-27,2024-03,2,0
4686,2025-03-17,2025-03,12.83,0,Electronics,2555,Paid Social,US,2025-03-17,2025-03,0,1
4687,2025-04-21,2025-04,43.89,0,Home,2555,Paid Social,US,2025-03-17,2025-03,1,0
4688,2025-09-13,2025-09,223.62,1,Apparel,2555,Paid Social,US,2025-03-17,2025-03,6,0
4689,2024-02-16,2024-02,99.04,1,Home,2556,Discount,CA,2024-02-16,2024-02,0,1
4690,2024-02-22,2024-02,45.69,0,Outdoor,2556,Discount,CA,2024-02-16,2024-02,0,0
4691,2024-12-25,2024-12,638.48,0,Electronics,2557,Paid Search,US,2024-12-25,2024-12,0,1
4692,2025-03-04,2025-03,146.99,1,Home,2557,Paid Search,US,2024-12-25,2024-12,3,0
4693,2025-05-31,2025-05,117.96,0,Apparel,2557,Paid Search,US,2024-12-25,2024-12,5,0
4694,2025-08-31,2025-08,142.78,0,Outdoor,2557,Paid Search,US,2024-12-25,2024-12,8,0
4695,2025-01-24,2025-01,245.41,1,Electronics,2558,Paid Search,US,2025-01-24,2025-01,0,1
4696,2025-04-16,2025-04,15.78,0,Beauty,2558,Paid Search,US,2025-01-24,2025-01,3,0
4697,2024-01-14,2024-01,97.14,0,Home,2559,Paid Social,US,2024-01-14,2024-01,0,1
4698,2024-02-18,2024-02,63.44,1,Outdoor,2559,Paid Social,US,2024-01-14,2024-01,1,0
4699,2024-03-09,2024-03,86.3,0,Home,2559,Paid Social,US,2024-01-14,2024-01,2,0
4700,2024-09-22,2024-09,64.48,0,Beauty,2560,Organic,UK,2024-09-22,2024-09,0,1
4701,2024-11-05,2024-11,149.38,1,Home,2560,Organic,UK,2024-09-22,2024-09,2,0
4702,2024-11-08,2024-11,507.1,0,Apparel,2560,Organic,UK,2024-09-22,2024-09,2,0
4703,2024-09-16,2024-09,30.45,1,Home,2561,Discount,CA,2024-09-16,2024-09,0,1
4704,2024-06-10,2024-06,160.83,1,Electronics,2562,Paid Search,US,2024-06-10,2024-06,0,1
4705,2024-10-27,2024-10,52.9,0,Beauty,2563,Organic,US,2024-10-27,2024-10,0,1
4706,2025-01-10,2025-01,141.74,1,Outdoor,2563,Organic,US,2024-10-27,2024-10,3,0
4707,2024-07-02,2024-07,28.13,0,Electronics,2564,Organic,CA,2024-07-02,2024-07,0,1
4708,2024-07-11,2024-07,40.86,0,Apparel,2564,Organic,CA,2024-07-02,2024-07,0,0
4709,2024-09-05,2024-09,86.47,0,Outdoor,2564,Organic,CA,2024-07-02,2024-07,2,0
4710,2024-09-08,2024-09,167.64,0,Electronics,2564,Organic,CA,2024-07-02,2024-07,2,0
4711,2024-10-07,2024-10,26.53,1,Beauty,2564,Organic,CA,2024-07-02,2024-07,3,0
4712,2024-07-16,2024-07,283.46,1,Electronics,2565,Discount,CA,2024-07-16,2024-07,0,1
4713,2024-07-13,2024-07,183.86,0,Electronics,2566,Organic,AU,2024-07-13,2024-07,0,1
4714,2025-03-27,2025-03,129.06,0,Outdoor,2566,Organic,AU,2024-07-13,2024-07,8,0
4715,2024-12-26,2024-12,56.38,0,Beauty,2567,Paid Social,US,2024-12-26,2024-12,0,1
4716,2024-10-11,2024-10,467.4,0,Home,2568,Organic,CA,2024-10-11,2024-10,0,1
4717,2024-11-06,2024-11,176.34,0,Beauty,2568,Organic,CA,2024-10-11,2024-10,1,0
4718,2025-06-17,2025-06,273.06,0,Apparel,2568,Organic,CA,2024-10-11,2024-10,8,0
4719,2024-06-19,2024-06,31.62,0,Electronics,2569,Organic,US,2024-06-19,2024-06,0,1
4720,2024-08-06,2024-08,158.24,0,Home,2569,Organic,US,2024-06-19,2024-06,2,0
4721,2025-02-21,2025-02,92.72,1,Beauty,2570,Discount,US,2025-02-21,2025-02,0,1
4722,2024-12-26,2024-12,295.1,0,Outdoor,2571,Organic,US,2024-12-26,2024-12,0,1
4723,2025-06-21,2025-06,389.64,0,Outdoor,2571,Organic,US,2024-12-26,2024-12,6,0
4724,2025-02-23,2025-02,250.1,0,Home,2572,Organic,UK,2025-02-23,2025-02,0,1
4725,2025-06-25,2025-06,44.96,0,Electronics,2572,Organic,UK,2025-02-23,2025-02,4,0
4726,2024-11-24,2024-11,120.65,1,Home,2573,Paid Search,UK,2024-11-24,2024-11,0,1
4727,2024-06-25,2024-06,34.53,1,Home,2574,Discount,US,2024-06-25,2024-06,0,1
4728,2024-12-13,2024-12,74.41,0,Apparel,2575,Paid Search,UK,2024-12-13,2024-12,0,1
4729,2024-05-28,2024-05,219.12,0,Electronics,2576,Organic,US,2024-05-28,2024-05,0,1
4730,2024-09-01,2024-09,256.95,0,Apparel,2576,Organic,US,2024-05-28,2024-05,4,0
4731,2024-11-29,2024-11,110.96,0,Electronics,2576,Organic,US,2024-05-28,2024-05,6,0
4732,2024-05-01,2024-05,141.8,1,Electronics,2577,Discount,US,2024-05-01,2024-05,0,1
4733,2024-07-21,2024-07,153.82,0,Home,2578,Paid Social,US,2024-07-21,2024-07,0,1
4734,2025-03-12,2025-03,29.93,1,Apparel,2579,Discount,UK,2025-03-12,2025-03,0,1
4735,2024-09-12,2024-09,91.84,0,Electronics,2580,Referral,US,2024-09-12,2024-09,0,1
4736,2024-12-08,2024-12,449.2,0,Home,2580,Referral,US,2024-09-12,2024-09,3,0
4737,2024-12-19,2024-12,37.64,0,Home,2580,Referral,US,2024-09-12,2024-09,3,0
4738,2024-06-21,2024-06,153.89,0,Home,2581,Paid Social,US,2024-06-21,2024-06,0,1
4739,2024-08-19,2024-08,224.11,1,Home,2581,Paid Social,US,2024-06-21,2024-06,2,0
4740,2024-07-26,2024-07,103.01,0,Apparel,2582,Paid Search,US,2024-07-26,2024-07,0,1
4741,2024-08-07,2024-08,88.89,0,Home,2582,Paid Search,US,2024-07-26,2024-07,1,0
4742,2024-05-11,2024-05,83.27,0,Home,2583,Paid Search,US,2024-05-11,2024-05,0,1
4743,2024-10-23,2024-10,104.62,0,Beauty,2584,Paid Social,US,2024-10-23,2024-10,0,1
4744,2025-01-14,2025-01,186.82,0,Electronics,2584,Paid Social,US,2024-10-23,2024-10,3,0
4745,2024-06-06,2024-06,130.22,0,Outdoor,2585,Paid Social,US,2024-06-06,2024-06,0,1
4746,2024-08-31,2024-08,92.18,0,Outdoor,2585,Paid Social,US,2024-06-06,2024-06,2,0
4747,2024-09-06,2024-09,117.84,1,Outdoor,2586,Discount,US,2024-09-06,2024-09,0,1
4748,2024-10-19,2024-10,78.94,0,Outdoor,2586,Discount,US,2024-09-06,2024-09,1,0
4749,2024-06-15,2024-06,89.24,1,Home,2587,Paid Social,CA,2024-06-15,2024-06,0,1
4750,2024-06-26,2024-06,25.96,0,Home,2587,Paid Social,CA,2024-06-15,2024-06,0,0
4751,2024-05-24,2024-05,71.74,0,Home,2588,Organic,US,2024-05-24,2024-05,0,1
4752,2024-05-27,2024-05,100.53,1,Outdoor,2588,Organic,US,2024-05-24,2024-05,0,0
4753,2025-02-21,2025-02,140.59,0,Apparel,2588,Organic,US,2024-05-24,2024-05,9,0
4754,2025-03-21,2025-03,177.22,1,Outdoor,2588,Organic,US,2024-05-24,2024-05,10,0
4755,2025-03-12,2025-03,55.77,0,Beauty,2589,Paid Search,UK,2025-03-12,2025-03,0,1
4756,2024-06-04,2024-06,57.06,0,Electronics,2590,Paid Social,US,2024-06-04,2024-06,0,1
4757,2024-10-07,2024-10,206.14,0,Beauty,2590,Paid Social,US,2024-06-04,2024-06,4,0
4758,2024-02-01,2024-02,223.72,0,Apparel,2591,Paid Search,US,2024-02-01,2024-02,0,1
4759,2024-06-22,2024-06,205.88,0,Home,2591,Paid Search,US,2024-02-01,2024-02,4,0
4760,2024-06-19,2024-06,90.24,0,Apparel,2592,Referral,US,2024-06-19,2024-06,0,1
4761,2024-08-27,2024-08,66.74,0,Outdoor,2593,Paid Social,CA,2024-08-27,2024-08,0,1
4762,2024-11-20,2024-11,100.4,0,Home,2593,Paid Social,CA,2024-08-27,2024-08,3,0
4763,2024-02-12,2024-02,93.47,1,Apparel,2594,Organic,US,2024-02-12,2024-02,0,1
4764,2024-05-17,2024-05,152.22,0,Home,2595,Paid Social,US,2024-05-17,2024-05,0,1
4765,2024-03-15,2024-03,149.23,0,Electronics,2596,Paid Social,CA,2024-03-15,2024-03,0,1
4766,2024-08-13,2024-08,86.29,1,Outdoor,2597,Discount,US,2024-08-13,2024-08,0,1
4767,2024-11-21,2024-11,207.16,0,Electronics,2598,Paid Search,US,2024-11-21,2024-11,0,1
4768,2025-02-18,2025-02,152.58,0,Electronics,2598,Paid Search,US,2024-11-21,2024-11,3,0
4769,2025-03-11,2025-03,155.59,0,Electronics,2599,Paid Social,US,2025-03-11,2025-03,0,1
4770,2024-06-24,2024-06,164.73,0,Apparel,2600,Paid Search,UK,2024-06-24,2024-06,0,1
4771,2024-07-28,2024-07,406.42,0,Outdoor,2600,Paid Search,UK,2024-06-24,2024-06,1,0
4772,2025-01-23,2025-01,88.95,0,Outdoor,2601,Paid Social,US,2025-01-23,2025-01,0,1
4773,2024-04-06,2024-04,269.8,0,Home,2602,Organic,US,2024-04-06,2024-04,0,1
4774,2024-06-29,2024-06,89.57,0,Outdoor,2602,Organic,US,2024-04-06,2024-04,2,0
4775,2024-12-17,2024-12,340.48,1,Home,2603,Discount,CA,2024-12-17,2024-12,0,1
4776,2024-09-10,2024-09,79.71,1,Outdoor,2604,Discount,US,2024-09-10,2024-09,0,1
4777,2024-12-07,2024-12,99.77,0,Apparel,2605,Paid Social,UK,2024-12-07,2024-12,0,1
4778,2024-12-10,2024-12,246.89,0,Home,2605,Paid Social,UK,2024-12-07,2024-12,0,0
4779,2024-12-31,2024-12,97.97,0,Home,2605,Paid Social,UK,2024-12-07,2024-12,0,0
4780,2025-01-31,2025-01,45.78,0,Home,2605,Paid Social,UK,2024-12-07,2024-12,1,0
4781,2024-12-05,2024-12,105.03,0,Beauty,2606,Paid Social,AU,2024-12-05,2024-12,0,1
4782,2024-12-08,2024-12,59.8,1,Electronics,2606,Paid Social,AU,2024-12-05,2024-12,0,0
4783,2025-03-09,2025-03,214.29,0,Apparel,2606,Paid Social,AU,2024-12-05,2024-12,3,0
4784,2024-08-27,2024-08,66.74,0,Apparel,2607,Organic,CA,2024-08-27,2024-08,0,1
4785,2024-09-04,2024-09,60.61,0,Apparel,2607,Organic,CA,2024-08-27,2024-08,1,0
4786,2025-01-04,2025-01,160.92,0,Home,2607,Organic,CA,2024-08-27,2024-08,5,0
4787,2024-04-25,2024-04,234.53,0,Home,2608,Paid Social,CA,2024-04-25,2024-04,0,1
4788,2024-08-24,2024-08,87.57,0,Outdoor,2609,Paid Search,US,2024-08-24,2024-08,0,1
4789,2025-01-07,2025-01,40.86,0,Apparel,2610,Paid Social,US,2025-01-07,2025-01,0,1
4790,2025-02-21,2025-02,97.58,0,Apparel,2610,Paid Social,US,2025-01-07,2025-01,1,0
4791,2025-03-12,2025-03,135.36,0,Outdoor,2611,Organic,US,2025-03-12,2025-03,0,1
4792,2025-02-21,2025-02,155.72,0,Electronics,2612,Paid Social,AU,2025-02-21,2025-02,0,1
